Data de Compra;Nome no Cartão;Final do Cartão;Categoria;Descrição;Parcela;Valor (em US$);Cotação (em R$);Valor (em R$)
25/08/2025;VIN DIESEL;1115;Assistência médica e odontológica;OPTICA RUDI;Única;0;0;295.00
26/08/2025;VIN DIESEL;1115;Empresa para empresa;AMAZON MUSIC;Única;0;0;34.90
26/08/2025;VIN DIESEL;1115;Casa / Escritório Mobiliário;MERCADO ELETRONICO;Única;0;0;111.50
28/08/2025;VIN DIESEL;1115;Serviços de telecomunicações;PAYPAL *HEG US INC     40;Única;0;0;19.25
28/08/2025;VIN DIESEL;1115;Serviços de telecomunicações;PAYPAL *HEG US INC     40;Única;96.02;5.73;549.99
29/08/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;RESTAURANTE ALVORADA;Única;0;0;10.00
29/08/2025;VIN DIESEL;1115;Relacionados a Automotivo;POSTO SAO ROQUE;Única;0;0;331.27
29/08/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;LANCHONETE PEDRINHO ZA;Única;0;0;9.28
30/08/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CASSIANOAPARECIDO;Única;0;0;19.00
30/08/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;TALISMA MARACAJU;Única;0;0;21.94
05/09/2025;VIN DIESEL;1115;Relacionados a Automotivo;FALEIROS COMERCIO DE C;Única;0;0;274.90
05/09/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CONVENIENCIA TRES FIGU;Única;0;0;23.98
05/09/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;CHURRASCARIA GAUCHO;Única;0;0;9.43
05/09/2025;VIN DIESEL;1115;Relacionados a Automotivo;ZAFALON AUTO POSTO SED;Única;0;0;172.21
05/09/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;CHURRASCARIA TESSER;Única;0;0;197.80
06/09/2025;VIN DIESEL;1115;Relacionados a Automotivo;REDE MAIS;Única;0;0;284.12
08/09/2025;VIN DIESEL;1115;-;Estorno Tarifa;Única;0;0;-98.00
08/09/2025;VIN DIESEL;1115;-;Anuidade Diferenciada;12/12;0;0;98.00
09/09/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;18.59
10/09/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;EVINO;Única;0;0;99.60
10/09/2025;VIN DIESEL;1115;Serviços de telecomunicações;PAYPAL *HEG US INC     40;Única;73.01;5.71;417.04
10/09/2025;VIN DIESEL;1115;Serviços de telecomunicações;PAYPAL *HEG US INC     40;Única;0;0;14.60
10/09/2025;VIN DIESEL;1115;Relacionados a Automotivo;POSTOS TRADICAO;Única;0;0;77.37
03/07/2025;VIN DIESEL;1122;Departamento / Desconto;MP *EBAZARCOMBRLTDA;3/12;0;0;99.54
05/07/2025;VIN DIESEL;1122;Departamento / Desconto;MP *EBAZARCOMBRLTDA;3/12;0;0;133.25
07/07/2025;VIN DIESEL;1122;Empresa para empresa;MP *MERCADOLIBRE;3/5;0;0;33.80
12/07/2025;VIN DIESEL;1122;Departamento / Desconto;MLP*MAGALU-MAGAZINE LU;2/10;0;0;317.70
17/07/2025;VIN DIESEL;1122;Especialidade varejo;MERCADOPAGO *IMPERIOA;2/6;0;0;53.76
02/08/2025;VIN DIESEL;1122;Elétrico;MERCADOLIVRE*KINGAPPLE;2/3;0;0;46.64
16/08/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;0;0;1.20
16/08/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;6.01;5.69;34.21
17/08/2025;VIN DIESEL;1122;Empresa para empresa;MERCADOLIVRE*MERCADOLI;Única;0;0;143.91
21/08/2025;VIN DIESEL;1122;Seguro;ALLIANZ SEGUROS S/A;Única;0;0;122.03
21/08/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR SA;Única;0;0;4.03
21/08/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR SA;Única;20.00;5.76;115.19
05/09/2025;VIN DIESEL;1122;Elétrico;GAMMA.APP              SA;Única;0;0;1.47
05/09/2025;VIN DIESEL;1122;Elétrico;GAMMA.APP              SA;Única;7.33;5.74;42.11
08/09/2025;VIN DIESEL;1122;Empresa serviços;GOOGLE YOUTUBEPREMIUM;Única;0;0;26.90
09/09/2025;VIN DIESEL;1122;Elétrico;CURSOR, AI POWERED IDE NE;Única;0;0;4.00
09/09/2025;VIN DIESEL;1122;Elétrico;CURSOR, AI POWERED IDE NE;Única;20.00;5.71;114.24
09/09/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;6.01;5.71;34.33
09/09/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;0;0;1.20
10/09/2025;VIN DIESEL;1122;Seguro;HDI SEGUROS SA 08/10;Única;0;0;259.48
07/07/2025;CHARLIZE THERON;1153;Departamento / Desconto;GRAZZIOTIN SA;3/3;0;0;169.98
15/08/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;121.14
15/08/2025;CHARLIZE THERON;1153;Especialidade varejo;TENDADASARARAS;Única;0;0;71.50
18/08/2025;CHARLIZE THERON;1153;Consertos em Geral;BABY CONSERTOS;Única;0;0;70.00
19/08/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;214.57
19/08/2025;CHARLIZE THERON;1153;Vestuário / Roupas;00135  SH BELLA CITTA;1/2;0;0;159.85
22/08/2025;CHARLIZE THERON;1153;Vestuário / Roupas;FELINI E FELINI LTD;1/3;0;0;226.44
23/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;BRASILATACADI;Única;0;0;23.38
25/08/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;CAMILAVIEIRADA;Única;0;0;380.00
26/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;72.25
27/08/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;24.90
27/08/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;129.77
28/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;49.18
29/08/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;Única;0;0;13.80
29/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;60.82
29/08/2025;CHARLIZE THERON;1153;Departamento / Desconto;SORDI;Única;0;0;25.98
29/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;DOCE MANIA DISTRIB DE;Única;0;0;37.75
29/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;79.30
29/08/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;83.60
01/09/2025;CHARLIZE THERON;1153;Vestuário / Roupas;FEIRA DE CALCADOS;Única;0;0;39.80
01/09/2025;CHARLIZE THERON;1153;Serviços pessoais;SCHUMANNSERVICOS;Única;0;0;32.90
02/09/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;53.88
03/09/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;22.70
03/09/2025;CHARLIZE THERON;1153;Restaurante / Lanchonete / Bar;LUIS FERNANDO AGLIARDI;Única;0;0;18.00
03/09/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CASSOL FRUTEIRA;Única;0;0;17.80
05/09/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CASSOL FRUTEIRA;Única;0;0;13.00
05/09/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;132.08
06/09/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;23.50
08/09/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;48.32
09/09/2025;CHARLIZE THERON;1153;Associação;SIMBIOSE;1/12;0;0;79.90
09/09/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;1/2;0;0;276.88
09/09/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;98.68
10/09/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;66.51
14/08/2025;BRIAN TYLER;1114;TV por assinatura / Serviços de rádio;DM          *SPOTIFY;Única;0;0;21.90
17/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD*REFINARE PIZZARIA;Única;0;0;115.87
18/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;10.00
18/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;15.50
18/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;7.00
18/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;14.00
19/08/2025;BRIAN TYLER;1114;Associação;IFD*IFOOD CLUB;Única;0;0;5.95
19/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
19/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;15.50
19/08/2025;BRIAN TYLER;1114;Serviços pessoais;54738072LUCASDE;Única;0;0;50.00
19/08/2025;BRIAN TYLER;1114;Transporte;F  MIRANDA SERVICOS LT;Única;0;0;15.70
20/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;15.50
20/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
20/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;15.00
20/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD*HORIZONTE RESTAURA;Única;0;0;75.48
21/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
21/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;4.00
22/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
22/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;14.00
22/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;16.50
22/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;6.00
22/08/2025;BRIAN TYLER;1114;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA CHICUTA;Única;0;0;22.62
23/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;8.00
23/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;15.00
24/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD         *ZAMP SA;Única;0;0;48.88
25/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;8.00
25/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
25/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;6.00
25/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
25/08/2025;BRIAN TYLER;1114;Entretenimento;MICROSOFT*SUBSCRIPTION;Única;0;0;59.99
26/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
26/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
26/08/2025;BRIAN TYLER;1114;Transporte;F  MIRANDA SERVICOS LT;Única;0;0;10.00
27/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
27/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;LAS ROSES;Única;0;0;15.00
27/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
27/08/2025;BRIAN TYLER;1114;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;51.87
27/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
28/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
28/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BAR DO BRUNO;Única;0;0;10.50
28/08/2025;BRIAN TYLER;1114;Elétrico;M3 ATACADISTA LTDA;Única;0;0;15.00
28/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;4.00
28/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;15.50
29/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
29/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
29/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;6.00
29/08/2025;BRIAN TYLER;1114;Transporte;F  MIRANDA SERVICOS LT;Única;0;0;15.72
31/08/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD*LANCHERIA LAMBE BE;Única;0;0;30.87
01/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
01/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.50
01/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
01/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;6.50
02/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BAR DO BRUNO;Única;0;0;11.00
03/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
03/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
03/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;6.00
03/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.50
03/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;3.00
04/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
04/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;24.00
05/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.50
06/09/2025;BRIAN TYLER;1114;Entretenimento;APPLE.COM/BILL;Única;0;0;179.90
07/09/2025;BRIAN TYLER;1114;Serviços Profissionais;EBN    *TIKTOK SHOP;Única;0;0;29.70
08/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
08/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.50
08/09/2025;BRIAN TYLER;1114;TV por assinatura / Serviços de rádio;DM*SPOTIFY;Única;0;0;23.90
08/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;16.50
09/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;6.00
10/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;10.00
11/09/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
09/01/2025;EVA MENDES;1117;Educacional;CFC JANAINA;9/10;0;0;218.85
07/07/2025;EVA MENDES;1117;Empresa para empresa;SUPER COPIAS;3/3;0;0;231.95
15/07/2025;EVA MENDES;1117;Transporte;UNESUL;2/3;0;0;207.88
15/07/2025;EVA MENDES;1117;T&E;LAGHETTO GRAMADO;2/4;0;0;225.91
17/07/2025;EVA MENDES;1117;T&E;INTERCITY PREMIUM POA;2/3;0;0;173.74
19/07/2025;EVA MENDES;1117;T&E;INTERCITY PREMIUM POA;2/3;0;0;173.74
21/07/2025;EVA MENDES;1117;Assistência médica e odontológica;HERMES E VIANNA COMERC;2/10;0;0;112.50
13/08/2025;EVA MENDES;1117;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;58.29
13/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;42.10
15/08/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;27.00
18/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;53.83
20/08/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;15.98
20/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;45.53
23/08/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;JULIANADECASSIA;Única;0;0;100.00
25/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;39.90
26/08/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;23.98
27/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;80.32
29/08/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;25.98
31/08/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;IFOOD  *IFD*MOKAI SUS;Única;0;0;156.47
02/09/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA CHICUTA;Única;0;0;8.00
07/09/2025;EVA MENDES;1117;TV por assinatura / Serviços de rádio;NETFLIX.COM;Única;0;0;20.90
10/09/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;105.67
11/09/2025;EVA MENDES;1117;Especialidade varejo;AMAZON BR;Única;0;0;37.61
