Data de Compra;Nome no Cartão;Final do Cartão;Categoria;Descrição;Parcela;Valor (em US$);Cotação (em R$);Valor (em R$)
09/05/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;RESTAURANTE PANELA VEL;Única;0;0;17.84
10/05/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;EVINO;Única;0;0;99.60
10/05/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;128.64
12/05/2025;VIN DIESEL;1115;Construção;FIRECONECT;Única;0;0;80.00
19/12/2024;VIN DIESEL;1122;T&E Companhia aérea;AMERICAN AIR*CAPTURERE;5/6;0;0;611.85
22/02/2025;VIN DIESEL;1122;Departamento / Desconto;HUB*NETSHOES;3/3;0;0;70.66
23/02/2025;VIN DIESEL;1122;Casa / Escritório Mobiliário;MERCADOLIVRE*CATHYELE;3/3;0;0;75.98
12/04/2025;VIN DIESEL;1122;Educacional;KIWIFY      *MAVENAI;Única;0;0;125.00
13/04/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;0;0;1.26
13/04/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;6.01;6.22;37.39
21/04/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR +1;Única;0;0;4.18
21/04/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR +1;Única;20.00;6.19;123.78
08/05/2025;VIN DIESEL;1122;Empresa serviços;GOOGLE YOUTUBEPREMIUM;Única;0;0;26.90
10/05/2025;VIN DIESEL;1122;Seguro;HDI SEGUROS SA 04/10;Única;0;0;259.48
23/01/2025;CHARLIZE THERON;1153;Departamento / Desconto;GRAZZIOTIN SA;4/5;0;0;50.99
27/01/2025;CHARLIZE THERON;1153;Departamento / Desconto;DELTASSUL 45;4/5;0;0;35.80
13/02/2025;CHARLIZE THERON;1153;Vestuário / Roupas;JACSONMARCELO;3/3;0;0;49.69
11/04/2025;CHARLIZE THERON;1153;Especialidade varejo;ROSINEI CARMEN GIRARDI;Única;0;0;93.50
11/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;S.C.MERCADO;Única;0;0;75.13
14/04/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;Única;0;0;43.31
14/04/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;SB SERVICOS DE SAUDE;1/2;0;0;325.00
14/04/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;153.72
15/04/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;13.64
16/04/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;72.62
17/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;87.86
17/04/2025;CHARLIZE THERON;1153;Especialidade varejo;PEROLAS;Única;0;0;37.00
17/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CASA DE CARNES GOEDEL;Única;0;0;124.96
17/04/2025;CHARLIZE THERON;1153;Materiais de construção para casa;BENEVENUTO;Única;0;0;57.80
19/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;MERCADO DO ALEMAO;Única;0;0;16.96
22/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;87.14
23/04/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;17.44
29/04/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;114.64
29/04/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;144.08
30/04/2025;CHARLIZE THERON;1153;Especialidade varejo;TENDADASARARAS;Única;0;0;106.00
06/05/2025;CHARLIZE THERON;1153;Materiais de construção para casa;SANDRO BENEVENUTO DOS;Única;0;0;63.30
08/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;S.C.MERCADO;Única;0;0;87.89
14/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.50
15/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.00
16/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;8.00
16/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.00
19/04/2025;BRIAN TYLER;1114;Associação;IFD*IFOOD CLUB;Única;0;0;5.95
22/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;8.00
23/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
24/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
24/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;SAN CHICO PIZZARIA EXP;Única;0;0;9.00
24/04/2025;BRIAN TYLER;1114;Supermercados / Mercearia / Padarias / Lojas de Conveniência;LEV COMERCIO VAREJISTA;Única;0;0;11.99
25/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;8.50
26/04/2025;BRIAN TYLER;1114;Entretenimento;PPRO   *MICROSOFT;Única;0;0;59.99
28/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.50
28/04/2025;BRIAN TYLER;1114;Serviços pessoais;54738072LUCASDE;Única;0;0;50.00
29/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
30/04/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.50
05/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;6.50
05/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;19.00
05/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;9.50
06/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
06/05/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;32.94
07/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;8.00
07/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;ANETO LANCHERIA E BIST;Única;0;0;8.00
07/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.00
08/05/2025;BRIAN TYLER;1114;TV por assinatura / Serviços de rádio;EBN         *SPOTIFY;Única;0;0;21.90
08/05/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;29.44
09/05/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;117.04
10/05/2025;BRIAN TYLER;1114;Entretenimento;APPLE.COM/BILL;Única;0;0;1.99
12/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
12/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
12/05/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;90.03
09/01/2025;EVA MENDES;1117;Educacional;CFC JANAINA;5/10;0;0;218.85
11/04/2025;EVA MENDES;1117;Consertos em Geral;BABY CONSERTOS;Única;0;0;60.00
11/04/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;26.94
15/04/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;IFD*REFINARE PIZZARIA;Única;0;0;118.87
16/04/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;IFD*MOKAI SUSHI LOUNGE;Única;0;0;135.98
17/04/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;13.62
17/04/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;92.36
25/04/2025;EVA MENDES;1117;Especialidade varejo;CERTAGRO COML PROD AGR;Única;0;0;24.90
25/04/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;22.26
28/04/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;15.97
30/04/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;213.03
02/05/2025;EVA MENDES;1117;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;50.40
02/05/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;60.26
02/05/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;47.75
05/05/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;43.55
07/05/2025;EVA MENDES;1117;TV por assinatura / Serviços de rádio;NETFLIX ENTRETENIMENTO;Única;0;0;20.90
07/05/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;29.97
