Data de Compra;Nome no Cartão;Final do Cartão;Categoria;Descrição;Parcela;Valor (em US$);Cotação (em R$);Valor (em R$)
22/05/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;GARAPAS PASSO FUNDO;Única;0;0;10.00
22/05/2025;VIN DIESEL;1115;Relacionados a Automotivo;ANTONIO CARLOS DA ROSA;Única;0;0;500.00
22/05/2025;VIN DIESEL;1115;Relacionados a Automotivo;AUTO OK CAR SERVICE;Única;0;0;120.00
26/05/2025;VIN DIESEL;1115;Empresa para empresa;AMAZON MUSIC;Única;0;0;34.90
27/05/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRIGORIFICO GOEDEL LTD;Única;0;0;49.30
27/05/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;13.50
27/05/2025;VIN DIESEL;1115;Relacionados a Automotivo;REDE MAIS;Única;0;0;200.00
30/05/2025;VIN DIESEL;1115;Relacionados a Automotivo;POSTOS TRADICAO;Única;0;0;385.45
30/05/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;119.50
30/05/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;RESTAURANTE NETHER E E;Única;0;0;45.00
30/05/2025;VIN DIESEL;1115;Relacionados a Automotivo;ABASTECEDORA KELI DIAS;Única;0;0;22.75
02/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;RESTAURANTE NETHER E E;Única;0;0;65.00
02/06/2025;VIN DIESEL;1115;Relacionados a Automotivo;SIM TIO HUGO;Única;0;0;442.27
03/06/2025;VIN DIESEL;1115;Construção;FIRECONECT;Única;0;0;80.00
04/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;RESTAURANTE E CHURRASC;Única;0;0;47.10
04/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;DJL BAR E RESTAURANTE;Única;0;0;177.79
05/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;VENDRAMI SERVICOS EIRE;Única;0;0;191.18
05/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;ZUM SCHLAUCH;Única;0;0;42.00
06/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;SAINT BURGER;Única;0;0;39.60
06/06/2025;VIN DIESEL;1115;Relacionados a Automotivo;POSTO Z5 LTDA;Única;0;0;76.94
06/06/2025;VIN DIESEL;1115;Restaurante / Lanchonete / Bar;ROBERTO SCHULZ   CIA L;Única;0;0;32.00
08/06/2025;VIN DIESEL;1115;-;Anuidade Diferenciada;9/12;0;0;98.00
08/06/2025;VIN DIESEL;1115;-;Estorno Tarifa;Única;0;0;-98.00
10/06/2025;VIN DIESEL;1115;Supermercados / Mercearia / Padarias / Lojas de Conveniência;EVINO;Única;0;0;99.60
10/06/2025;VIN DIESEL;1115;Relacionados a Automotivo;COMERCIAL BUFFON COMBU;Única;0;0;100.52
11/06/2025;VIN DIESEL;1115;Associação;STOK CENTER 80;Única;0;0;143.53
19/12/2024;VIN DIESEL;1122;T&E Companhia aérea;AMERICAN AIR*CAPTURERE;6/6;0;0;611.85
12/05/2025;VIN DIESEL;1122;Educacional;KIWIFY      *MAVENAI;Única;0;0;125.00
21/05/2025;VIN DIESEL;1122;Seguro;ALLIANZ SEGU*1 DE 10;Única;0;0;122.05
21/05/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR +1;Única;0;0;4.03
21/05/2025;VIN DIESEL;1122;Elétrico;OPENAI *CHATGPT SUBSCR +1;Única;20.00;5.96;119.17
22/05/2025;VIN DIESEL;1122;Empresa para empresa;MERCADOLIVRE*UP2TECHD;Única;0;0;754.00
26/05/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;0;0;1.27
26/05/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;6.06;5.99;36.31
28/05/2025;VIN DIESEL;1122;Educacional;UPF*PF10384469;Única;0;0;175.15
28/05/2025;VIN DIESEL;1122;Educacional;UPF*PF10393144;Única;0;0;373.11
05/06/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;6.36;5.93;37.70
05/06/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;0;0;1.32
05/06/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;0;0;1.40
05/06/2025;VIN DIESEL;1122;Elétrico;OPENAI                 +1;Única;6.77;5.93;40.13
08/06/2025;VIN DIESEL;1122;Empresa para empresa;GOOGLE YOUTUBEPREMIUM;Única;0;0;26.90
10/06/2025;VIN DIESEL;1122;Seguro;HDI SEGUROS SA 05/10;Única;0;0;259.48
23/01/2025;CHARLIZE THERON;1153;Departamento / Desconto;GRAZZIOTIN SA;5/5;0;0;50.99
27/01/2025;CHARLIZE THERON;1153;Departamento / Desconto;DELTASSUL 45;5/5;0;0;35.80
14/04/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;SB SERVICOS DE SAUDE;2/2;0;0;325.00
13/05/2025;CHARLIZE THERON;1153;Departamento / Desconto;SORDI;Única;0;0;18.99
15/05/2025;CHARLIZE THERON;1153;Serviços pessoais;ENDILS BELEZA E ES;Única;0;0;130.00
15/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL DI DOMENICO;Única;0;0;38.75
19/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;125.68
20/05/2025;CHARLIZE THERON;1153;Especialidade varejo;ROSINEI CARMEN GIRARDI;Única;0;0;18.00
20/05/2025;CHARLIZE THERON;1153;Materiais de construção para casa;SANDRO BENEVENUTO DOS;Única;0;0;12.00
21/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;62.23
22/05/2025;CHARLIZE THERON;1153;Departamento / Desconto;SORDI;Única;0;0;34.99
23/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;252.90
23/05/2025;CHARLIZE THERON;1153;Empresa para empresa;MP *GROWTHSUPPLEMENTS;1/2;0;0;70.81
26/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;77.65
27/05/2025;CHARLIZE THERON;1153;Especialidade varejo;PRATA FINA PASSO FUNDO;1/2;0;0;72.50
28/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA VENEZA;Única;0;0;122.45
28/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;64.72
29/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;41.39
29/05/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;13.99
30/05/2025;CHARLIZE THERON;1153;Especialidade varejo;LOJA POREXEMPLO;1/3;0;0;87.34
30/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;VLT BAZAR LTDA;Única;0;0;1.25
30/05/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;140.65
30/05/2025;CHARLIZE THERON;1153;Departamento / Desconto;SORDI;Única;0;0;29.99
30/05/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;6.99
03/06/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;76.23
04/06/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;31.06
05/06/2025;CHARLIZE THERON;1153;Vestuário / Roupas;LOJAS RENNER FL 135;1/2;0;0;79.95
06/06/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;COMERCIAL ZAFFARI 1;Única;0;0;117.19
10/06/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;103.59
13/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
13/05/2025;BRIAN TYLER;1114;Especialidade varejo;I LIKE MOBIS - PASSO F;Única;0;0;40.00
14/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
14/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;SAN CHICO PIZZARIA EXP;Única;0;0;26.00
14/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
15/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
15/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;11.00
17/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD*AMHH COMERCIO DE A;Única;0;0;35.74
17/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD*50845283 AGHATA FE;Única;0;0;52.00
17/05/2025;BRIAN TYLER;1114;Transporte;IFD*EMANUEL MOURA VIEI;Única;0;0;5.00
18/05/2025;BRIAN TYLER;1114;Departamento / Desconto;SHOPEE *RISESHOPBRASIL;Única;0;0;29.90
19/05/2025;BRIAN TYLER;1114;Associação;IFD*IFOOD CLUB;Única;0;0;5.95
19/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;6.00
21/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;54353906APARECIDA;Única;0;0;22.30
21/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;7.00
22/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
22/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
23/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
26/05/2025;BRIAN TYLER;1114;Entretenimento;PPRO   *MICROSOFT;Única;0;0;59.99
26/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BAR DO BRUNO;Única;0;0;12.00
26/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.50
27/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
29/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;10.50
30/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
30/05/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;KREPSLANCHESLTDA;Única;0;0;4.90
03/06/2025;BRIAN TYLER;1114;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA CHICUTA;Única;0;0;7.50
04/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;28.00
04/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;54353906APARECIDA;Única;0;0;17.35
04/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;8.00
06/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
08/06/2025;BRIAN TYLER;1114;TV por assinatura / Serviços de rádio;EBN*SPOTIFY;Única;0;0;21.90
08/06/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;31.76
09/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
09/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
09/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;54353906APARECIDA;Única;0;0;10.00
10/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.00
10/06/2025;BRIAN TYLER;1114;Supermercados / Mercearia / Padarias / Lojas de Conveniência;PADARIA CHICUTA;Única;0;0;7.00
11/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BAR DO BRUNO;Única;0;0;8.50
11/06/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;20.00
09/01/2025;EVA MENDES;1117;Educacional;CFC JANAINA;6/10;0;0;218.85
14/05/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;62.14
16/05/2025;EVA MENDES;1117;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;Única;0;0;44.14
16/05/2025;EVA MENDES;1117;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;37.80
17/05/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;60.59
17/05/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;IFD*SANTORINI DELIVERY;Única;0;0;78.00
03/06/2025;EVA MENDES;1117;Entretenimento;MP *GUICHEWEB;1/2;0;0;294.98
07/06/2025;EVA MENDES;1117;TV por assinatura / Serviços de rádio;NETFLIX ENTRETENIMENTO;Única;0;0;20.90
