Data de Compra;Nome no Cartão;Final do Cartão;Categoria;Descrição;Parcela;Valor (em US$);Cotação (em R$);Valor (em R$)
04/12/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;6.02;5.59;33.65
05/12/2025;VIN DIESEL;1122;Elétrico;GAMMA.APP              SA;Única;0;0;1.47
05/12/2025;VIN DIESEL;1122;Elétrico;GAMMA.APP              SA;Única;7.55;5.57;42.07
06/12/2025;VIN DIESEL;1122;Casa / Escritório Mobiliário;SHOPEE *LTIMPORTADOS;Única;0;0;65.58
08/12/2025;VIN DIESEL;1122;Empresa para empresa;GOOGLE YOUTUBEPREMIUM;Única;0;0;26.90
08/12/2025;VIN DIESEL;1122;Departamento / Desconto;SHOPEE*SHPS TECNOLOGIA;Única;0;0;99.23
09/12/2025;VIN DIESEL;1122;Elétrico;CURSOR, AI POWERED IDE NE;Única;0;0;4.00
09/12/2025;VIN DIESEL;1122;Elétrico;CURSOR, AI POWERED IDE NE;Única;20.00;5.71;114.18
10/12/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;0;0;1.21
10/12/2025;VIN DIESEL;1122;Elétrico;OPENAI                 SA;Única;6.03;5.74;34.63
09/09/2025;CHARLIZE THERON;1153;Associação;SIMBIOSE;4/12;0;0;79.90
21/10/2025;CHARLIZE THERON;1153;Especialidade varejo;CERTAGRO COML PROD AGR;2/2;0;0;104.40
23/10/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;2/2;0;0;165.54
03/11/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;2/2;0;0;79.28
13/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;50.37
14/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;96.09
16/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 09;Única;0;0;160.22
17/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;58.42
17/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;74.20
18/11/2025;CHARLIZE THERON;1153;Especialidade varejo;LOJA POREXEMPLO;Única;0;0;19.90
18/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;47.16
18/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPER MOY;Única;0;0;19.97
19/11/2025;CHARLIZE THERON;1153;Especialidade varejo;CERTAGRO COML PROD AGR;Única;0;0;24.00
19/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;111.53
19/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;77.70
24/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;FRUTEIRA TERRIBILE LTD;Única;0;0;52.04
25/11/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;Única;0;0;44.96
25/11/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL PRONTOCLINICA;1/2;0;0;94.65
25/11/2025;CHARLIZE THERON;1153;Vestuário / Roupas;HS COMERCIO DE MODA IN;Única;0;0;114.70
25/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;35.34
26/11/2025;CHARLIZE THERON;1153;Vestuário / Roupas;HS COMERCIO DE MODA IN;Única;0;0;35.00
26/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;157.40
27/11/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;CASA DO CONFEITEIRO;Única;0;0;32.79
27/11/2025;CHARLIZE THERON;1153;Restaurante / Lanchonete / Bar;LUIS FERNANDO AGLIARDI;Única;0;0;46.00
28/11/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;159.69
01/12/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;HOSPITAL DE CLINICAS D;Única;0;0;44.76
01/12/2025;CHARLIZE THERON;1153;Restaurante / Lanchonete / Bar;BURGER KING;Única;0;0;43.90
01/12/2025;CHARLIZE THERON;1153;Restaurante / Lanchonete / Bar;GIRAFFAS;Única;0;0;27.90
01/12/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;1/2;0;0;163.79
02/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;20.15
02/12/2025;CHARLIZE THERON;1153;Casa / Escritório Mobiliário;MERCADO ELETRONICO;Única;0;0;36.00
02/12/2025;CHARLIZE THERON;1153;Serviços pessoais;SCHUMANNSERVICOS;Única;0;0;32.90
03/12/2025;CHARLIZE THERON;1153;Departamento / Desconto;SORDI;Única;0;0;23.39
03/12/2025;CHARLIZE THERON;1153;Assistência médica e odontológica;FARMACIA SAO JOAO;Única;0;0;7.49
03/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;SUPERMERCADO BAVARIA -;Única;0;0;4.98
04/12/2025;CHARLIZE THERON;1153;Serviços pessoais;ENDILS BELEZA E ES;1/2;0;0;200.00
04/12/2025;CHARLIZE THERON;1153;Especialidade varejo;LOJA POREXEMPLO;Única;0;0;39.80
05/12/2025;CHARLIZE THERON;1153;Vestuário / Roupas;HS COMERCIO DE MODA IN;Única;0;0;119.80
05/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;MERCADO MOY;Única;0;0;80.44
05/12/2025;CHARLIZE THERON;1153;Associação;MIX CENTER;Única;0;0;196.92
09/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;S.C.MERCADO;Única;0;0;54.76
11/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI P. FUNDO;Única;0;0;34.09
11/12/2025;CHARLIZE THERON;1153;Restaurante / Lanchonete / Bar;EMPORIUM PREMIUM;Única;0;0;79.00
11/12/2025;CHARLIZE THERON;1153;Supermercados / Mercearia / Padarias / Lojas de Conveniência;EMPORIO DAS ESPECIARIA;Única;0;0;19.20
11/12/2025;CHARLIZE THERON;1153;Especialidade varejo;FECOPEL;Única;0;0;42.74
14/10/2025;BRIAN TYLER;1114;Vestuário / Roupas;MERCADOLIVRE*ALEXSAND;2/2;0;0;138.45
13/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;21.50
13/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
13/11/2025;BRIAN TYLER;1114;Serviços Profissionais;MP *PEPPER;Única;0;0;19.90
15/11/2025;BRIAN TYLER;1114;Recreativo;SKY ZONE;Única;0;0;80.00
15/11/2025;BRIAN TYLER;1114;Recreativo;SKY ZONE;Única;0;0;5.00
15/11/2025;BRIAN TYLER;1114;Recreativo;SKY ZONE;Única;0;0;5.00
15/11/2025;BRIAN TYLER;1114;Recreativo;INVASAOALIEN;Única;0;0;30.00
15/11/2025;BRIAN TYLER;1114;Recreativo;KIDS PLAY;Única;0;0;10.00
15/11/2025;BRIAN TYLER;1114;Recreativo;KIDS PLAY;Única;0;0;10.00
15/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BURGER KING;Única;0;0;50.90
15/11/2025;BRIAN TYLER;1114;Aluguel;OKAYMASSAGENS;Única;0;0;1.99
15/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BURGER KING;Única;0;0;3.00
16/11/2025;BRIAN TYLER;1114;Relacionados a Automotivo;SANTO ANJO;Única;0;0;13.00
17/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;11.50
17/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;10.00
17/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;6.00
17/11/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;13.98
18/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;3.50
18/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;12.00
19/11/2025;BRIAN TYLER;1114;Associação;IFD*IFOOD CLUB;Única;0;0;7.95
19/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;5.00
19/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
19/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;9.00
19/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
19/11/2025;BRIAN TYLER;1114;Transporte;POP 19NOV 19H20MIN;Única;0;0;21.20
24/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;36.00
24/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;14.00
24/11/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;19.33
25/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;X CAO E CIA;Única;0;0;16.00
25/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;12.00
25/11/2025;BRIAN TYLER;1114;Serviços pessoais;54738072LUCASDE;Única;0;0;55.00
25/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;LUIS FERNANDO AGLIARDI;Única;0;0;48.00
26/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
26/11/2025;BRIAN TYLER;1114;Entretenimento;PPRO   *MICROSOFT;Única;0;0;119.90
26/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;9.00
27/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
27/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;7.00
28/11/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;20.00
02/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;7.00
02/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;6.00
03/12/2025;BRIAN TYLER;1114;Entretenimento;APPLE.COM/BILL;Única;0;0;9.90
03/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;13.00
03/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;6.00
04/12/2025;BRIAN TYLER;1114;Transporte;POP 04DEZ 07H28MIN;Única;0;0;18.60
04/12/2025;BRIAN TYLER;1114;Transporte;SERVICOSMIRANDA;Única;0;0;13.50
04/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;DALVATERESINHA;Única;0;0;7.00
05/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;12.00
06/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;D ITALIA;Única;0;0;20.00
06/12/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;59.99
06/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;IFD         *ZAMP SA;Única;0;0;40.96
08/12/2025;BRIAN TYLER;1114;TV por assinatura / Serviços de rádio;EBN         *SPOTIFY;Única;0;0;23.90
09/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;4.00
09/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;MANAS E AMARANTE;Única;0;0;10.50
10/12/2025;BRIAN TYLER;1114;Elétrico;M3 ATACADISTA LTDA;Única;0;0;25.00
10/12/2025;BRIAN TYLER;1114;Transporte;FMIRANDASERVICOS;Única;0;0;10.00
10/12/2025;BRIAN TYLER;1114;Associação;MIX CENTER;Única;0;0;32.02
11/12/2025;BRIAN TYLER;1114;Restaurante / Lanchonete / Bar;BRUNO SOUZA DE MACEDO;Única;0;0;9.00
11/12/2025;BRIAN TYLER;1114;Transporte;POP 11DEZ 09H25MIN;Única;0;0;16.60
11/12/2025;BRIAN TYLER;1114;Transporte;SERVICOSMIRANDA;Única;0;0;14.00
21/07/2025;EVA MENDES;1117;Assistência médica e odontológica;HERMES E VIANNA COMERC;5/10;0;0;112.50
07/11/2025;EVA MENDES;1117;Assistência médica e odontológica;OCULAR OFTALMOLOGIA E;2/5;0;0;132.00
13/11/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;IFD*LANCHERIA LAMBE BE;Única;0;0;36.19
14/11/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;80.51
19/11/2025;EVA MENDES;1117;Departamento / Desconto;SORDI;Única;0;0;49.98
25/11/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;40.08
25/11/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;117.60
26/11/2025;EVA MENDES;1117;Especialidade varejo;CERTAGRO COML PROD AGR;Única;0;0;39.90
01/12/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;VAL BELLUNA COMERCIO D;Única;0;0;76.00
01/12/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;77.22
02/12/2025;EVA MENDES;1117;Empresa para empresa;MLP    *MAGALU-FISCHER;1/2;0;0;449.50
03/12/2025;EVA MENDES;1117;Departamento / Desconto;MAG*MAGALU-MAGAZINE LU;1/2;0;0;278.42
04/12/2025;EVA MENDES;1117;Empresa para empresa;AMAZON DIGITAL BR;Única;0;0;66.40
04/12/2025;EVA MENDES;1117;Supermercados / Mercearia / Padarias / Lojas de Conveniência;ZAFFARI 01;Única;0;0;56.33
04/12/2025;EVA MENDES;1117;Associação;MIX CENTER;Única;0;0;36.46
06/12/2025;EVA MENDES;1117;Restaurante / Lanchonete / Bar;D ITALIA;Única;0;0;20.00
07/12/2025;EVA MENDES;1117;TV por assinatura / Serviços de rádio;NETFLIX.COM;Única;0;0;20.90
07/12/2025;EVA MENDES;1117;Relacionados a Automotivo;SIM TIO HUGO;Única;0;0;251.54
